date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2021-05-15,Mambéré-Kadéï,Berbérati,Berbérati,2066,4.26,15.79,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1100,2.04
2021-05-15,Mambéré-Kadéï,Berbérati,Berbérati,2066,4.26,15.79,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Mambéré-Kadéï,Berbérati,Berbérati,2066,4.26,15.79,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,667,1.24
2021-05-15,Mambéré-Kadéï,Berbérati,Berbérati,2066,4.26,15.79,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,788,1.46
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.43
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.35
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,cereals and tubers,Rice,52,KG,actual,Retail,XAF,700,1.3
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,324,0.6
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.83
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1100,2.04
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,472,0.88
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.24
2021-05-15,Mambéré-Kadéï,Carnot,Carnot,2078,4.94,15.87,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,786,1.46
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,269,0.5
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,cereals and tubers,Rice,52,KG,actual,Retail,XAF,650,1.21
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4.65
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,miscellaneous food,Salt,185,KG,actual,Retail,XAF,556,1.03
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1250,2.32
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,oil and fats,Oil (palm),62,L,actual,Retail,XAF,400,0.74
2021-05-15,Mbomou,Bangassou,Bangassou,1856,4.73,22.82,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,727,1.35
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.43
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.35
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2000,3.72
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,miscellaneous food,Salt,185,KG,actual,Retail,XAF,500,0.93
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,417,0.77
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,1.13
2021-05-15,Nana-Gribizi,Kaga-Bandoro,Kaga-Bandoro,1790,7,19.18,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,536,1
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.36
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,cereals and tubers,Maize,51,KG,actual,Retail,XAF,162,0.3
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,6.5
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.83
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1100,2.04
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,556,1.03
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,1.13
2021-05-15,Nana-Mambéré,Baoro,Baoro,2073,5.69,15.95,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,643,1.19
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.29
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,cereals and tubers,Maize,51,KG,actual,Retail,XAF,108,0.2
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4.65
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.77
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1200,2.23
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.79
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,361,0.67
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,485,0.9
2021-05-15,Nana-Mambéré,Bouar,Bouar,1791,5.95,15.6,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,357,0.66
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.36
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.35
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,5000,9.29
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.77
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1100,2.04
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,oil and fats,Oil (palm),62,L,actual,Retail,XAF,750,1.39
2021-05-15,Ombella M'Poko,Bimbo,Bimbo,2058,4.33,18.52,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,1.13
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,192,0.36
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Maize,51,KG,actual,Retail,XAF,162,0.3
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,324,0.6
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,5000,9.29
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.77
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1000,1.86
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,oil and fats,Oil (palm),62,L,actual,Retail,XAF,800,1.49
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,667,1.24
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,1.13
2021-05-15,Ombella M'Poko,Bimbo,Bégoua,2080,4.45,18.54,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,536,1
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.29
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Maize,51,KG,actual,Retail,XAF,135,0.25
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3000,5.58
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,miscellaneous food,Salt,185,KG,actual,Retail,XAF,472,0.88
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1200,2.23
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,694,1.29
2021-05-15,Ombella M'Poko,Boali,Boali,2209,4.67,18.21,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,727,1.35
2021-05-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.29
2021-05-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4.65
2021-05-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,miscellaneous food,Salt,185,KG,actual,Retail,XAF,556,1.03
2021-05-15,Ombella M'Poko,Damara,Damara,2207,4.96,18.7,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,758,1.41
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.43
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.4
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,6.5
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.83
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1000,1.86
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1250,2.32
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,556,1.03
2021-05-15,Ombella M'Poko,Yaloké,Bossemptélé,2070,5.67,16.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,606,1.13
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,154,0.29
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Maize,51,KG,actual,Retail,XAF,243,0.45
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,cereals and tubers,Rice,52,KG,actual,Retail,XAF,550,1.02
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3500,6.5
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,miscellaneous food,Salt,185,KG,actual,Retail,XAF,417,0.77
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1000,1.86
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,oil and fats,Oil (palm),62,L,actual,Retail,XAF,800,1.49
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,556,1.03
2021-05-15,Ombella M'Poko,Yaloké,Yaloké,2065,5.32,17.09,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.24
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,231,0.43
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Maize,51,KG,actual,Retail,XAF,189,0.35
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,miscellaneous food,Salt,185,KG,actual,Retail,XAF,500,0.93
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,800,1.49
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,oil and fats,Oil (palm),62,L,actual,Retail,XAF,750,1.39
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.83
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,667,1.24
2021-05-15,Ouaka,Bambari,Bambari,686,5.76,20.67,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,286,0.53
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,308,0.57
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Maize,51,KG,actual,Retail,XAF,216,0.4
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Rice,52,KG,actual,Retail,XAF,750,1.39
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,189,0.35
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,2500,4.65
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,miscellaneous food,Salt,185,KG,actual,Retail,XAF,500,0.93
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1500,2.79
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1500,2.79
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,389,0.72
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,XAF,455,0.85
2021-05-15,Ouham,Batangafo,Batangafo,2203,7.3,18.28,pulses and nuts,Sesame,156,KG,actual,Retail,XAF,643,1.19
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Cassava (cossette),302,KG,actual,Retail,XAF,212,0.39
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Maize,51,KG,actual,Retail,XAF,149,0.28
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Rice,52,KG,actual,Retail,XAF,600,1.12
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,cereals and tubers,Sorghum,65,KG,actual,Retail,XAF,189,0.35
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,XAF,3000,5.58
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,miscellaneous food,Salt,185,KG,actual,Retail,XAF,444,0.83
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,miscellaneous food,Sugar (white),349,KG,actual,Retail,XAF,1200,2.23
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,oil and fats,Oil (palm),62,L,actual,Retail,XAF,1000,1.86
2021-05-15,Ouham,Bossangoa,Bossangoa,1792,6.5,17.45,pulses and nuts,Beans (white),66,KG,actual,Retail,XAF,444,0.83
